GENOTYPE,d.T3.x,g.T3.x,a.T3.x,d.T.x,g.T.x,a.T.x,Total.Tocotrienols.x,Total.Tocopherols.x,Total.Tocochromanols.x,d.T3.y,g.T3.y,a.T3.y,d.T.y,g.T.y,a.T.y,Total.Tocotrienols.y,Total.Tocopherols.y,Total.Tocochromanols.y
PI601724,0.335024162,13.36202829,7.376542925,1.110183782,51.28253511,7.966652868,21.33651279,61.42679629,83.19350044,0.335024162,15.154063017,7.376542925,1.440082809,52.601702164,9.753614823,21.33651279,61.42679629,83.19350044
PI601725,0.566202768,8.112734022,7.902379846,2.818557183,39.13054129,9.159430467,16.33800667,51.12079553,68.32684914,0.566202768,9.904768749,7.902379846,3.14845621,40.449708344,10.946392422,16.33800667,51.12079553,68.32684914
PI601726,0.322061165,12.2496422,6.859969769,1.741904756,61.41728332,1.213347928,19.01288534,64.48316653,83.96509892,0.322061165,14.041676927,6.859969769,2.071803783,62.736450374,3.000309883,19.01288534,64.48316653,83.96509892
PI601727,0.379596507,8.7955552,5.102274106,2.229715197,65.6867984,1.558522262,14.44920023,69.54838567,84.53252843,0.379596507,10.587589927,5.102274106,2.559614224,67.005965454,3.345484217,14.44920023,69.54838567,84.53252843
PI601728,0.078450358,4.292652481,6.600508656,0.742701058,31.5155343,8.92400689,10.95834864,41.22347935,52.95049533,0.078450358,6.084687208,6.600508656,1.072600085,32.834701354,10.710968845,10.95834864,41.22347935,52.95049533
PI601729,0.689453938,21.26620296,12.71498113,1.170021345,37.47288112,6.112253103,34.61334969,44.64164474,80.14588545,0.689453938,23.058237687,12.71498113,1.499920372,38.792048174,7.899215058,34.61334969,44.64164474,80.14588545
PI601745,0.956416463,39.99937511,10.81793215,0.64804033,34.18932543,6.244176303,51.2743127,41.19967985,93.63090711,0.956416463,41.791409837,10.81793215,0.977939357,35.508492484,8.031138258,51.2743127,41.19967985,93.63090711
PI601773,1.851707634,25.53922492,10.94557987,2.286003309,54.69544112,10.92022899,41.19454886,67.82081637,108.8735041,1.851707634,27.331259647,10.94557987,2.615902336,56.014608174,12.707190945,41.19454886,67.82081637,108.8735041
PI601774,0.327153565,10.31636072,6.372523865,0.640567782,41.24128595,9.810105402,16.16224336,51.81743408,68.50679768,0.327153565,12.108395447,6.372523865,0.970466809,42.560453004,11.597067357,16.16224336,51.81743408,68.50679768
PI601775,0.736495999,14.61413641,8.593009655,2.759870696,50.53196341,8.271176637,24.12797577,61.67748361,86.30085889,0.736495999,16.406171137,8.593009655,3.089769723,51.851130464,10.058138592,24.12797577,61.67748361,86.30085889
PI601776,0.2717235,12.77303041,4.655647548,1.13048155,29.03760523,1.059981738,17.80513721,31.43885467,49.43958609,0.2717235,14.565065137,4.655647548,1.460380577,30.356772284,2.846943693,17.80513721,31.43885467,49.43958609
PI601777,0.233713552,12.8393088,9.112023047,0.976899803,40.05828336,10.07354647,21.38231296,51.05750941,72.60933273,0.233713552,14.631343527,9.112023047,1.30679883,41.377450414,11.860508425,21.38231296,51.05750941,72.60933273
PI601778,0.129728049,7.3867215,5.065436467,2.990703661,72.15598802,0.789716899,12.35997962,75.66167161,89.04270501,0.129728049,9.178756227,5.065436467,3.320602688,73.475155074,2.576678854,12.35997962,75.66167161,89.04270501
PI601779,0.364145183,5.81832313,12.97352064,1.503127539,38.8399048,20.29430229,19.46584788,60.67797125,80.29124546,0.364145183,7.610357857,12.97352064,1.833026566,40.159071854,22.081264245,19.46584788,60.67797125,80.29124546
PI601780,0.200261053,14.29147364,7.428184441,4.147514405,43.86222852,0.97295659,21.7727533,49.12507895,70.88760465,0.200261053,16.083508367,7.428184441,4.477413432,45.181395574,2.759918545,21.7727533,49.12507895,70.88760465
PI601781,0.265650698,14.95727865,5.157796594,1.011675946,64.10659645,1.604077782,20.57295077,67.04089472,88.13792514,0.265650698,16.749313377,5.157796594,1.341574973,65.425763504,3.391039737,20.57295077,67.04089472,88.13792514
PI601782,0.969426254,17.22538456,4.347217375,1.59062506,62.74140617,0.497140849,22.27713043,65.59661083,88.58409963,0.969426254,19.017419287,4.347217375,1.920524087,64.060573224,2.284102804,22.27713043,65.59661083,88.58409963
PI601783,0.336817732,4.209631962,11.17017587,0.758405978,17.12532886,15.22178018,15.75759168,33.8759507,50.16957511,0.336817732,6.001666689,11.17017587,1.088305005,18.444495914,17.008742135,15.75759168,33.8759507,50.16957511
PI601784,0.683034071,14.11676933,6.81841314,1.271941851,44.02461531,0.634514286,21.55491058,46.24100152,67.67959141,0.683034071,15.908804057,6.81841314,1.601840878,45.343782364,2.421476241,21.55491058,46.24100152,67.67959141
PI601786,0.696852804,8.280011027,7.542835566,3.558587682,69.48414086,-0.245530986,16.63265152,72.60102014,89.92099409,0.696852804,10.072045754,7.542835566,3.888486709,70.803307914,1.541430969,16.63265152,72.60102014,89.92099409
PI601787,0.661732649,18.86751224,5.483857246,0.855668049,38.84521447,3.054826493,25.00648134,42.62091936,68.33156756,0.661732649,20.659546967,5.483857246,1.185567076,40.164381524,4.841788448,25.00648134,42.62091936,68.33156756
PI601788,0.111738313,1.713424049,9.058522932,1.559129226,48.66245169,26.72644834,10.82678929,76.82282762,87.86012889,0.111738313,3.505458776,9.058522932,1.889028253,49.981618744,28.513410295,10.82678929,76.82282762,87.86012889
PI601789,0.212675877,4.379373139,5.070428796,0.437719693,21.27593606,4.250264712,9.677949408,26.49454517,36.63951348,0.212675877,6.171407866,5.070428796,0.76761872,22.595103114,6.037226667,9.677949408,26.49454517,36.63951348
PI601790,1.022292455,29.91343455,15.94388491,1.001780198,49.99150431,,46.9131084,76.67613411,123.8810022,1.022292455,31.705469277,15.94388491,1.331679225,51.310671364,,46.9131084,76.67613411,123.8810022
PI601791,0.250089878,6.191335094,3.856568543,1.295064965,50.09859774,7.839224123,10.26847855,59.24327176,70.08545327,0.250089878,7.983369821,3.856568543,1.624963992,51.417764794,9.626186078,10.26847855,59.24327176,70.08545327
PI601792,0.177362722,4.538207463,9.147225706,1.314377838,56.48669234,6.670431819,14.0639414,64.40281752,79.32980675,0.177362722,6.33024219,9.147225706,1.644276865,57.805859394,8.457393774,14.0639414,64.40281752,79.32980675
PI601808,3.842355436,34.70528797,20.36293675,3.360028384,43.71406142,8.155097673,62.45211325,55.29192148,117.973426,3.842355436,36.497322697,20.36293675,3.689927411,45.033228474,9.942059628,62.45211325,55.29192148,117.973426
PI603939,1.913771979,36.01552956,10.14411475,0.888268013,37.74537378,8.609856841,48.16925796,47.40297363,96.42635243,1.913771979,37.807564287,10.14411475,1.21816704,39.064540834,10.396818796,48.16925796,47.40297363,96.42635243
PI604605,0.562020681,8.655898605,6.34297211,1.548974937,35.85096483,13.72630464,15.77469471,50.87189761,67.07436116,0.562020681,10.447933332,6.34297211,1.878873964,37.170131884,15.513266595,15.77469471,50.87189761,67.07436116
PI604606,0.60355895,12.20459503,10.14561794,1.827528025,43.35730396,18.47212763,23.08216427,63.5856976,86.9500136,0.60355895,13.996629757,10.14561794,2.157427052,44.676471014,20.259089585,23.08216427,63.5856976,86.9500136
PI606329,0.607060942,15.04549377,5.603343133,1.689646313,64.56642228,0.663431395,21.31218018,66.88009186,88.71734972,0.607060942,16.837528497,5.603343133,2.01954534,65.885589334,2.45039335,21.31218018,66.88009186,88.71734972
PI606330,0.599596441,15.77015376,6.623694955,1.816545325,62.57070748,0.643992935,22.95968129,64.28373873,88.3768618,0.599596441,17.562188487,6.623694955,2.146444352,63.889874534,2.43095489,22.95968129,64.28373873,88.3768618
PI606768,0.441123672,21.10231303,6.303498358,1.837214319,69.12908379,-0.206145239,27.65172668,70.75626263,99.38898532,0.441123672,22.894347757,6.303498358,2.167113346,70.448250844,1.580816716,27.65172668,70.75626263,99.38898532
PI606769,0.503292065,14.09675783,4.918019572,1.516359565,59.7981061,1.310544593,19.58608113,63.55736954,83.7318691,0.503292065,15.888792557,4.918019572,1.846258592,61.117273154,3.097506548,19.58608113,63.55736954,83.7318691
PI607512,0.386589979,18.42937826,4.758055124,1.093996117,33.77597476,1.478900307,23.88351643,36.2906072,61.47163522,0.386589979,20.221412987,4.758055124,1.423895144,35.095141814,3.265862262,23.88351643,36.2906072,61.47163522
PI607519,1.460503347,14.53535812,9.859429093,1.773414627,47.4222709,12.28270724,25.94929431,61.70868007,88.38891943,1.460503347,16.327392847,9.859429093,2.103313654,48.741437954,14.069669195,25.94929431,61.70868007,88.38891943
PI607521,1.222911695,35.60289607,6.432838637,1.321870989,86.71504615,2.267030427,43.46400155,90.63265186,134.9966471,1.222911695,37.394930797,6.432838637,1.651770016,88.034213204,4.053992382,43.46400155,90.63265186,134.9966471
PI607522,0.80502098,18.22947348,7.566133364,1.603333506,57.34701882,7.953989266,26.84924466,67.48053246,95.0874037,0.80502098,20.021508207,7.566133364,1.933232533,58.666185874,9.740951221,26.84924466,67.48053246,95.0874037
PI607523,0.975254103,9.165434963,4.103151418,1.219523064,41.95783897,0.641143059,14.17701588,43.72059922,58.41673682,0.975254103,10.95746969,4.103151418,1.549422091,43.277006024,2.428105014,14.17701588,43.72059922,58.41673682
PI607524,0.148873491,8.198402863,8.357462199,0.739573133,35.41666368,9.58172471,16.90238174,45.6123449,62.85632139,0.148873491,9.99043759,8.357462199,1.06947216,36.735830734,11.368686665,16.90238174,45.6123449,62.85632139
PI607525,1.024452069,9.932110026,13.11653797,0.4969839,20.60976365,12.29634359,24.32137863,34.3185465,59.11566734,1.024452069,11.724144753,13.11653797,0.826882927,21.928930704,14.083305545,24.32137863,34.3185465,59.11566734
PI607527,0.529080555,8.353515066,1.595408906,1.060669357,54.62079056,6.354857277,11.84491674,62.21338047,74.43447921,0.529080555,10.145549793,1.595408906,1.390568384,55.939957614,8.141819232,11.84491674,62.21338047,74.43447921
PI608764,0.635360888,21.17479667,6.624635419,1.035349953,44.29438875,4.833636741,28.58903645,50.42361608,79.40750355,0.635360888,22.966831397,6.624635419,1.36524898,45.613555804,6.620598696,28.58903645,50.42361608,79.40750355
PI608765,0.431674014,11.22435565,5.72072324,1.880718249,43.02070155,3.890957824,17.26313158,48.77915699,66.42586849,0.431674014,13.016390377,5.72072324,2.210617276,44.339868604,5.677919779,17.26313158,48.77915699,66.42586849
PI608766,0.271099918,10.78323046,4.867515948,0.580184799,30.34396033,6.565596946,15.63792855,37.25793994,53.44892056,0.271099918,12.575265187,4.867515948,0.910083826,31.663127384,8.352558901,15.63792855,37.25793994,53.44892056
PI608767,0.25445649,4.525317425,10.18173595,2.091076851,59.66107784,7.656819888,14.88724347,69.41374856,85.20122947,0.25445649,6.317352152,10.18173595,2.420975878,60.980244894,9.443781843,14.88724347,69.41374856,85.20122947
PI608768,1.109683567,10.80759679,7.019446984,7.240744761,59.18492678,0.493035395,19.01990246,67.09002053,86.83497387,1.109683567,12.599631517,7.019446984,7.570643788,60.504093834,2.27999735,19.01990246,67.09002053,86.83497387
PI608774,0.261288223,7.253856235,3.995886094,1.222076034,42.69359532,4.93851253,11.50847095,49.06604895,61.14781942,0.261288223,9.045890962,3.995886094,1.551975061,44.012762374,6.725474485,11.50847095,49.06604895,61.14781942
PI608777,2.487022707,23.18400116,7.863769378,0.180527364,12.36483417,10.07876134,33.42485401,22.59196199,56.50677583,2.487022707,24.976035887,7.863769378,0.510426391,13.684001224,11.865723295,33.42485401,22.59196199,56.50677583
PI608778,0.626832573,12.91949622,9.241991214,1.412599822,58.69352051,10.91268552,22.8206496,70.6613095,93.9843963,0.626832573,14.711530947,9.241991214,1.742498849,60.012687564,12.699647475,22.8206496,70.6613095,93.9843963
PI610493,1.712717556,37.69845209,4.43872089,4.589747466,62.50242388,2.558280092,44.88793851,69.37376968,113.9861171,1.712717556,39.490486817,4.43872089,4.919646493,63.821590934,4.345242047,44.88793851,69.37376968,113.9861171
PI610494,0.621162067,25.307725,3.298968561,3.529401296,98.78679724,4.774910059,29.31534046,107.032017,137.120354,0.621162067,27.099759727,3.298968561,3.859300323,100.105964294,6.561872014,29.31534046,107.032017,137.120354
PI631393,0.343680471,8.895565262,5.786525401,0.798938519,39.54361853,4.221250547,14.79133424,44.84747101,60.43372284,0.343680471,10.687599989,5.786525401,1.128837546,40.862785584,6.008212502,14.79133424,44.84747101,60.43372284
PI631394,0.079812402,1.485361733,2.624663238,0.026133054,16.39204242,0.64132813,4.183037201,17.31961217,22.14468745,0.079812402,3.27739646,2.624663238,0.356032081,17.711209474,2.428290085,4.183037201,17.31961217,22.14468745
PI631444,0.990655868,22.29112257,19.18157914,2.647609601,56.61496341,10.32670311,42.44158382,69.58406618,112.2130615,0.990655868,24.083157297,19.18157914,2.977508628,57.934130464,12.113665065,42.44158382,69.58406618,112.2130615
PI633839,1.435011547,29.75025463,14.41773662,2.025062342,50.00788215,9.267100573,45.61020276,61.39312589,107.5567879,1.435011547,31.542289357,14.41773662,2.354961369,51.327049204,11.054062528,45.61020276,61.39312589,107.5567879
PI633840,1.119116747,28.76733824,10.33637689,4.252682799,35.7835315,4.2573262,40.4746044,44.31759284,85.73318994,1.119116747,30.559372967,10.33637689,4.582581826,37.102698554,6.044288155,40.4746044,44.31759284,85.73318994
PI633924,0.221159166,3.593428464,11.74560992,0.589701227,22.29106792,16.58446867,18.066195,39.59070178,57.35037345,0.221159166,5.385463191,11.74560992,0.919600254,23.610234974,18.371430625,18.066195,39.59070178,57.35037345
PI634206,0.255464817,26.01060728,13.85264104,1.184465913,28.61130033,6.020923425,40.19843671,35.69211917,75.83273769,0.255464817,27.802642007,13.85264104,1.51436494,29.930467384,7.80788538,40.19843671,35.69211917,75.83273769
PI634207,0.459410464,10.32966897,9.178184696,2.778240117,41.80110334,9.89368717,19.16686756,54.20509258,73.41301419,0.459410464,12.121703697,9.178184696,3.108139144,43.120270394,11.680649125,19.16686756,54.20509258,73.41301419
PI638549,0.662670722,18.79808094,16.36085655,2.031208243,47.01285929,10.72135731,33.15633692,59.48532386,92.951705,0.662670722,20.590115667,16.36085655,2.36110727,48.332026344,12.508319265,33.15633692,59.48532386,92.951705
PI638550,0.958951033,25.34142212,6.895135103,1.835770881,91.19942367,1.280512244,33.16778777,94.20100236,128.5737638,0.958951033,27.133456847,6.895135103,2.165669908,92.518590724,3.067474199,33.16778777,94.20100236,128.5737638
PI638551,0.293050848,6.606277567,10.16157392,1.38829735,38.53155668,10.35441654,17.34847827,50.57334059,67.97838826,0.293050848,8.398312294,10.16157392,1.718196377,39.850723734,12.141378495,17.34847827,50.57334059,67.97838826
PI638594,1.235521512,16.49397856,6.412999198,2.513227304,41.6142669,7.397854094,24.36928237,51.66063154,76.72176315,1.235521512,18.286013287,6.412999198,2.843126331,42.933433954,9.184816049,24.36928237,51.66063154,76.72176315
PI639111,0.143729107,9.277819598,5.345023065,3.601443074,62.52331235,7.138864651,14.79748119,73.43729409,88.48667318,0.143729107,11.069854325,5.345023065,3.931342101,63.842479404,8.925826606,14.79748119,73.43729409,88.48667318
PI639931,1.391085471,10.72720304,11.21896519,7.881804575,42.17903349,6.604286183,23.36994214,56.74542392,80.21633938,1.391085471,12.519237767,11.21896519,8.211703602,43.498200544,8.391248138,23.36994214,56.74542392,80.21633938
PI639936,0.106590766,2.597075641,3.218727224,1.306785343,22.26263536,1.333300915,6.173782315,25.04969272,31.50487436,0.106590766,4.389110368,3.218727224,1.63668437,23.581802414,3.12026287,6.173782315,25.04969272,31.50487436
PI639937,1.085255222,7.663476168,3.026174767,9.673572548,99.3231335,1.450955979,11.90222014,110.3864425,122.2504082,1.085255222,9.455510895,3.026174767,10.003471575,100.642300554,3.237917934,11.90222014,110.3864425,122.2504082
PI639938,0.881748293,4.723821402,8.790338875,1.93746093,22.76576055,5.219262633,14.22804737,29.92108734,44.4671517,0.881748293,6.515856129,8.790338875,2.267359957,24.084927604,7.006224588,14.22804737,29.92108734,44.4671517
PI641070,0.894973494,15.10311161,6.082693403,1.047215759,22.08728312,5.790562375,21.92664645,29.02047848,51.37453551,0.894973494,16.895146337,6.082693403,1.377114786,23.406450174,7.57752433,21.92664645,29.02047848,51.37453551
PI641071,0.243106842,6.118931099,5.488397134,0.690626857,13.95920803,4.865908087,11.97081745,19.68992442,31.51954938,0.243106842,7.910965826,5.488397134,1.020525884,15.278375084,6.652870042,11.97081745,19.68992442,31.51954938
PI641072,0.274342709,6.347174195,4.842920883,2.112279497,36.84401409,1.980907806,11.69806898,41.14155603,53.07932283,0.274342709,8.139208922,4.842920883,2.442178524,38.163181144,3.767869761,11.69806898,41.14155603,53.07932283
PI641226,1.938490642,31.72162383,9.934452354,0.875189199,38.55314227,7.313548849,43.68530501,46.89987583,90.28965018,1.938490642,33.513658557,9.934452354,1.205088226,39.872309324,9.100510804,43.68530501,46.89987583,90.28965018
PI641229,0.79611853,23.34952324,17.02464917,1.821902011,34.50179915,12.93996257,41.12961923,49.54737201,90.61922066,0.79611853,25.141557967,17.02464917,2.151801038,35.820966204,14.726924525,41.12961923,49.54737201,90.61922066
PI641238,4.63352135,60.54553891,4.828637606,0.793326619,42.8199452,4.445439684,70.03633258,48.08291716,117.793006,4.63352135,62.337573637,4.828637606,1.123225646,44.139112254,6.232401639,70.03633258,48.08291716,117.793006
PI641242,0.396363769,8.651793896,7.50577171,1.677082795,48.81944303,10.10904643,16.65811811,60.58509335,78.24416893,0.396363769,10.443828623,7.50577171,2.006981822,50.138610084,11.896008385,16.65811811,60.58509335,78.24416893
PI641243,0.214062365,11.40226866,6.32372134,1.848702197,39.65930937,0.640725057,17.91055826,42.26377138,60.38901433,0.214062365,13.194303387,6.32372134,2.178601224,40.978476424,2.427687012,17.91055826,42.26377138,60.38901433
