"Plate.Number","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","New_Block_Pass","New_Block_Range","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Position.in.plate","HPLC.Datafile","d.Tocotrienol","g.Tocotrienol","a.Tocotrienol","d.Tocopherol","g.Tocopherol","a.Tocopherol","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"Ames17-Toc-03H","Ames17-EN-1193",3876884,3876018,"17SJMY:1193",928,"PHR47","PI 601572",2017,2,1193,19,8,1,6,"0","0","Yes","Ames17-GT-1886","H01","Ames17-03H_Ames17-EN-1193_PHR47_104.lcd",0.222787197,7.379332294,14.32947401,1.818572605,57.02161231,10.2363682,21.9315935,69.07655311,91.00814661
"Ames17-Toc-09H","Ames17-EN-0488",3874993,3875008,"17SJMY:0488",17,"C38","Ames 23506",2017,2,488,2,8,1,1,"sweet corn","0","Yes","Ames17-GT-1239","G08","Ames17-CT-09H_Ames17-EN-0488_C38_97.lcd",0.440802175,23.03515627,4.781634175,3.149379351,62.10390125,8.556993986,28.25759262,73.81027458,102.0678672
"Ames17-Toc-09H","Ames17-EN-0553",3876256,3875071,"17SJMY:0553",81,"469","PI 233316",2017,2,553,3,8,1,1,"sweet corn","0","Yes","Ames17-GT-0752","F03","Ames17-CT-09H_Ames17-EN-0553_469_78.lcd",1.211463878,26.54732966,4.612130063,2.403435458,46.82316961,3.546670939,32.3709236,52.77327601,85.14419961
"Ames17-Toc-09H","Ames17-EN-0568",3876271,3875086,"17SJMY:0568",85,"ND251","PI 550532",2017,2,568,4,8,1,1,"0","0","Yes","Ames17-GT-0369","E02","Ames17-CT-09H_Ames17-EN-0568_ND251_64.lcd",0.846564018,17.06805862,28.22688908,0.70385952,34.04960992,28.9332999,46.14151171,63.68676933,109.828281
"Ames17-Toc-08H","Ames17-EN-0633",3876336,3875151,"17SJMY:0633",307,"4566 INBRED","PI 415085",2017,2,633,5,8,1,2,"0","0","Yes","Ames17-GT-0473","B11","Ames17-CT-08H_Ames17-EN-0633_4566 INBRED_30.lcd",2.439472119,37.09079484,8.0492744,4.44630516,47.44405552,3.879013614,47.57954136,55.76937429,103.3489156
"Ames17-Toc-08H","Ames17-EN-0648",3876350,3875165,"17SJMY:0648",184,"LH162","PI 539921",2017,2,648,6,8,1,2,"0","0","Yes","Ames17-GT-0733","C07","Ames17-CT-08H_Ames17-EN-0648_LH162_40.lcd",0.095015721,2.618764786,5.137668582,1.381289967,29.7642698,0.92679948,7.851449089,32.07235925,39.92380834
"Ames17-Toc-08H","Ames17-EN-0713",3876415,3875230,"17SJMY:0713",376,"MS201","Ames 24738",2017,2,713,7,8,1,2,"0","0","Yes","Ames17-GT-1187","G07","Ames17-CT-08H_Ames17-EN-0713_MS201_94.lcd",0.747985384,12.81449613,6.893358857,1.271336698,34.98697789,4.197101097,20.45584038,40.45541568,60.91125606
"Ames17-Toc-18H","Ames17-EN-0728",3876430,3875245,"17SJMY:0728",120,"CM105","PI 587124",2017,2,728,8,8,1,3,"0","0","Yes","Ames17-GT-0529","B08","Ames17-CT-18H_Ames17-EN-0728_CM105_30.lcd",0.930325406,21.79318973,10.91284154,0.061953153,6.551134933,4.434513257,33.63635667,11.04760134,44.68395801
"Ames17-Toc-07H","Ames17-EN-0793",3876492,3875307,"17SJMY:0793",260,"A7","NSL 42872",2017,2,793,9,8,1,3,"0","0","Yes","Ames17-GT-1149","G02","Ames17-CT-07H_Ames17-EN-0793_A7_92.lcd",0.354833585,2.586505048,10.09163397,0.701507828,26.80293268,7.239132288,13.0329726,34.7435728,47.7765454
"Ames17-Toc-13H","Ames17-EN-1716",3880112,3879222,"17SJMY:1716",1224,"AusTRCF 305840","NSL 437914",2017,3,1716,10,80,5,3,"0","0","Yes","Ames17-GT-0909","C09","Ames17-CT-13H_Ames17-EN-1716_AusTRCF 305840_45.lcd",0.66578984,19.02749507,14.04211229,9.029592497,71.92737531,8.474864068,33.73539721,89.43183188,123.1672291
"Ames17-Toc-13H","Ames17-EN-1725",3880120,3879230,"17SJMY:1725",587,"ICI 893","PI 559383",2017,3,1725,11,80,5,4,"0","0","Yes","Ames17-GT-1781","B12","Ames17-CT-13H_Ames17-EN-1725_ICI 893_34.lcd",1.792497006,32.48611205,7.732598976,2.558141288,43.80059841,1.31680856,42.01120803,47.67554825,89.68675628
"Ames17-Toc-04H","Ames17-EN-1796",3880190,3879300,"17SJMY:1796",1449,"DE1","PI 606329",2017,3,1796,12,80,5,4,"0","0","Yes","Ames17-GT-1424","H12","Ames17-CT-04H_DE1_Ames17-EN-1796_101.lcd",0.514076759,14.89190176,5.10823846,1.316857163,56.66308143,1.347376016,20.51421698,59.3273146,79.84153158
"Ames17-Toc-04H","Ames17-EN-1805",3880298,3879323,"17SJMY:1805",1228,"R229","PI 592734",2017,3,1805,13,80,5,4,"0","0","Yes","Ames17-GT-0950","B12","Ames17-CT-04H_R229_Ames17-EN-1805_20.lcd",0.942376239,28.50249816,13.30519218,3.445209292,35.63654248,7.271810871,42.75006658,46.35356264,89.10362922
"Ames17-Toc-16H","Ames17-EN-1876",3880569,3879394,"17SJMY:1876",1374,"WXK55","Ames 26751",2017,3,1876,14,80,5,5,"0","0","Yes","Ames17-GT-0216","C09","Ames17-CT-16H_Ames17-EN-1876_WXK55_45.lcd",0.208239986,11.37825102,6.703382517,2.011335464,52.35096919,3.772350819,18.28987352,58.13465547,76.424529
"Ames17-Toc-11H","Ames17-EN-1885",3880707,3880308,"17SJMY:1885",1323,"R84","NSL 30877",2017,3,1885,15,80,5,5,"0","0","Yes","Ames17-GT-1201","D08","Ames17-CT-11H_Ames17-EN-1885_R84_57.lcd",0.785680697,17.50856283,10.11498672,6.720598793,178.1157194,2.784950085,28.40923025,187.6212682,216.0304985
"Ames17-Toc-15H","Ames17-EN-1956",3880777,3880378,"17SJMY:1956",1133,"B37","PI 550467",2017,3,1956,16,80,5,5,"0","0","Yes","Ames17-GT-0158","C01","Ames17-CT-15H_Ames17-EN-1956_B37_37.lcd",0.393856738,8.499720759,6.972217435,0.788514222,32.09714713,13.76002655,15.86579493,46.6456879,62.51148283
"Ames17-Toc-15H","Ames17-EN-1965",3880786,3880387,"17SJMY:1965",1278,"Va30","Ames 19009",2017,3,1965,17,80,5,6,"0","0","Yes","Ames17-GT-0159","C09","Ames17-CT-15H_Ames17-EN-1965_Va30_45.lcd",0.240083896,27.43732346,14.9346155,1.371045587,41.66507635,4.423001896,42.61202286,47.45912384,90.0711467
"Ames17-Toc-17H","Ames17-EN-2036",3881053,3880854,"17SJMY:2036",1,"B73","14SJMY:Breed:0001",2017,3,2036,18,80,5,6,"0","Check","Yes","Ames17-GT-0008","E03","Ames17-CT-17H_Ames17-EN-2036_B73_66.lcd",1.572582918,34.53538432,18.28151555,2.993517015,35.15451133,6.690507544,54.38948279,44.83853589,99.22801869
"Ames17-Toc-17H","Ames17-EN-2045",3881062,3880863,"17SJMY:2045",580,"PHK93","PI 548800",2017,3,2045,19,80,5,6,"0","0","Yes","Ames17-GT-0364","B09","Ames17-CT-17H_Ames17-EN-2045_PHK93_31.lcd",0.454404777,16.65104057,12.60869417,2.167853664,50.57386849,13.71661277,29.71413951,66.45833492,96.17247443
"Ames17-Toc-03H","Ames17-EN-1396",3879798,3875681,"17SJMY:1396",778,"MS216","Ames 24745",2017,3,1396,2,80,5,1,"0","0","Yes","Ames17-GT-1645","A02","Ames17-03H_Ames17-EN-1396_MS216_11.lcd",1.952296113,24.29044045,6.229270118,3.1401354,38.39157749,3.982670969,32.47200668,45.51438386,77.98639054
"Ames17-Toc-02H","Ames17-EN-1405",3879807,3875689,"17SJMY:1405",1,"B73","14SJMY:Breed:0001",2017,3,1405,3,80,5,1,"0","Check","Yes","Ames17-GT-1892","E12","Ames17-02H_Ames17-EN-1405_B73_75.lcd",1.764194051,44.41283578,12.78644515,3.789192047,34.17231752,5.484277373,58.96347498,43.44578694,102.4092619
"Ames17_Toc-01H","Ames17-EN-1476",3879874,3876092,"17SJMY:1476",629,"MBST","PI 601566",2017,3,1476,4,80,5,1,"0","0","Yes","Ames17-GT-1072","D08","Ames17-01H_Ames17-EN-1476_MBST_57.lcd",0.59719193,21.15337727,7.618959596,1.605108927,76.75070827,6.599744581,29.3695288,84.95556178,114.3250906
"Ames17_Toc-01H","Ames17-EN-1485",3879883,3876099,"17SJMY:1485",1497,"Ill.Hy","Ames 26808",2017,3,1485,5,80,5,2,"0","0","Yes","Ames17-GT-0903","B11","Ames17-01H_Ames17-EN-1485_Ill.Hy_33.lcd",0.867548586,4.78590797,12.33209502,4.290229954,63.25946803,11.4533896,17.98555157,79.00308759,96.98863916
"Ames17-Toc-06H","Ames17-EN-1556",3879954,3879065,"17SJMY:1556",1726,"NO. 1032 INBRED","PI 303928",2017,3,1556,6,80,5,2,"0","0","Yes","Ames17-GT-1489","A03","Ames17-CT-06H_NO. 1032 INBRED_Ames17-EN-1556_12.lcd",0.403283014,12.60154284,8.310602459,2.471843445,54.97921517,9.287382973,21.31542832,66.73844159,88.0538699
"Ames17-Toc-05H","Ames17-EN-1565",3879963,3879073,"17SJMY:1565",1369,"Va35","PI 587150",2017,3,1565,7,80,5,2,"0","0","Yes","Ames17-GT-1516","G12","Ames17-CT-05H_Ames17-EN-1565_Va35_11.lcd",0.450398554,16.23701912,6.41712346,0.933855462,30.02103996,0.86482495,23.10454114,31.81972038,54.92426151
"Ames17-Toc-12H","Ames17-EN-1636",3880033,3879143,"17SJMY:1636",1066,"58612 Inbred B73","PI 648426",2017,3,1636,8,80,5,3,"0","0","Yes","Ames17-GT-0775","C03","Ames17-CT-12H_Ames17-EN-1636_58612 Inbred B73_39.lcd",1.300959951,35.45768342,7.855655708,4.119172877,45.09626498,4.788723881,44.61429908,54.00416173,98.61846081
"Ames17-Toc-12H","Ames17-EN-1645",3880042,3879152,"17SJMY:1645",1167,"NC262A","Ames 28412",2017,3,1645,9,80,5,3,"0","0","Yes","Ames17-GT-0570","C10","Ames17-CT-12H_Ames17-EN-1645_NC262A_46.lcd",1.93402981,37.80399576,7.521365992,0.696282191,37.13761365,1.159863885,47.25939157,38.99375973,86.2531513
"Ames17-Toc-13H","Ames17-EN-1717",3880113,3879223,"17SJMY:1717",872,"AusTRCF 306235","NSL 437930",2017,3,1717,10,81,5,3,"0","0","Yes","Ames17-GT-1301","E05","Ames17-CT-13H_Ames17-EN-1717_AusTRCF 306235_68.lcd",1.049786169,31.74518616,11.54487899,1.815049066,44.01226041,7.479442051,44.33985132,53.30675153,97.64660285
"Ames17-Toc-13H","Ames17-EN-1724",3880119,3879229,"17SJMY:1724",197,"PHR30","PI 559946",2017,3,1724,11,81,5,4,"0","0","Yes","Ames17-GT-1211","B07","Ames17-CT-13H_Ames17-EN-1724_PHR30_29.lcd",0.650216228,10.61240491,9.477838919,1.742364345,67.16128628,2.189339003,20.74046006,71.09298963,91.83344968
"Ames17-Toc-04H","Ames17-EN-1797",3880191,3879301,"17SJMY:1797",1386,"N7A","PI 607512",2017,3,1797,12,81,5,4,"0","0","Yes","Ames17-GT-1579","H10","Ames17-CT-04H_N7A_Ames17-EN-1797_99.lcd",0.193262095,16.34139627,4.126484788,0.791902388,24.09043675,0.851552342,20.66114316,25.73389148,46.39503464
"Ames17-Toc-04H","Ames17-EN-1804",3880297,3879322,"17SJMY:1804",594,"N504","PI 594053",2017,3,1804,13,81,5,4,"0","0","Yes","Ames17-GT-1102","D01","Ames17-CT-04H_N504_Ames17-EN-1804_36.lcd",0.206125148,6.927026272,5.993625419,0.591863207,31.34468048,15.5906977,13.12677684,47.52724139,60.65401822
"Ames17-Toc-16H","Ames17-EN-1877",3880570,3879395,"17SJMY:1877",1294,"WXW22","Ames 26757",2017,3,1877,14,81,5,5,"0","0","Yes","Ames17-GT-0302","F04","Ames17-CT-16H_Ames17-EN-1877_WXW22_80.lcd",0.545198178,20.1226749,8.55402143,0.817822184,37.71200191,7.037402393,29.22189451,45.56722649,74.78912099
"Ames17-Toc-11H","Ames17-EN-1884",3880706,3880307,"17SJMY:1884",1324,"R134","NSL 30884",2017,3,1884,15,81,5,5,"0","0","Yes","Ames17-GT-1268","H08","Ames17-CT-11H_Ames17-EN-1884_R134_111.lcd",0.495587691,17.73070584,8.15205398,0.410582812,29.08466771,4.580121746,26.37834751,34.07537227,60.45371978
"Ames17-Toc-15H","Ames17-EN-1957",3880778,3880379,"17SJMY:1957",921,"B54","PI 550470",2017,3,1957,16,81,5,5,"0","0","Yes","Ames17-GT-0303","C11","Ames17-CT-15H_Ames17-EN-1957_B54_47.lcd",0.766265695,21.11187362,8.755365234,5.284874734,98.7007001,0.540930054,30.63350455,104.5265049,135.1600094
"Ames17-Toc-15H","Ames17-EN-1964",3880785,3880386,"17SJMY:1964",1746,"Va46","Ames 19013",2017,3,1964,17,81,5,6,"0","0","Yes","Ames17-GT-0003","D02","Ames17-CT-15H_Ames17-EN-1964_Va46_51.lcd",0.762776058,25.99547748,12.6514023,0.938718193,86.24884771,4.004973724,39.40965584,91.19253962,130.6021955
"Ames17-Toc-17H","Ames17-EN-2037",3881054,3880855,"17SJMY:2037",1292,"R76","NSL 30875",2017,3,2037,18,81,5,6,"0","0","Yes","Ames17-GT-1559","D02","Ames17-CT-17H_Ames17-EN-2037_R76_51.lcd",0.808183169,21.99737907,7.002932508,11.52738987,127.1955277,4.904853099,29.80849475,143.6277707,173.4362654
"Ames17-Toc-17H","Ames17-EN-2044",3881061,3880862,"17SJMY:2044",888,"PHR55","PI 548804",2017,3,2044,19,81,5,6,"0","0","Yes","Ames17-GT-0538","C05","Ames17-CT-17H_Ames17-EN-2044_PHR55_41.lcd",0.297548183,1.868592375,6.846711991,1.999190941,16.23284434,7.439484927,9.012852549,25.67152021,34.68437276
"Ames17-Toc-02H","Ames17-EN-1397",3879799,3876038,"17SJMY:1397",750,"MS222","Ames 24747",2017,3,1397,2,81,5,1,"0","0","Yes","Ames17-GT-1622","H05","Ames17-02H_Ames17-EN-1397_MS222_108.lcd",1.238819872,27.66999094,8.285375602,1.26095017,16.18442468,6.810707549,37.19418641,24.2560824,61.45026882
"Ames17-Toc-02H","Ames17-EN-1404",3879806,3875688,"17SJMY:1404",782,"R-28-2","PI 340863",2017,3,1404,3,81,5,1,"0","0","Yes","Ames17-GT-0851","F09","Ames17-02H_Ames17-EN-1404_R-28-2_85.lcd",0.279083035,4.145584637,6.949223968,2.808671357,43.47901206,2.77188462,11.37389164,49.05956804,60.43345968
"Ames17_Toc-01H","Ames17-EN-1477",3879875,3876093,"17SJMY:1477",821,"PHT60","PI 601574",2017,3,1477,4,81,5,1,"0","0","Yes","Ames17-GT-1526","C06","Ames17-01H_Ames17-EN-1477_PHT60_42.lcd",0.431404278,20.46084487,11.39493506,1.234058265,49.20147864,6.561518768,32.2871842,56.99705567,89.28423987
"Ames17_Toc-01H","Ames17-EN-1484",3879882,3876098,"17SJMY:1484",1498,"CO258","Ames 27053",2017,3,1484,5,81,5,2,"0","0","Yes","Ames17-GT-1872","C02","Ames17-01H_Ames17-EN-1484_CO258_38.lcd",0.633858515,11.7861293,4.629704008,0.682695126,33.9076887,5.897334992,17.04969183,40.48771882,57.53741065
"Ames17-Toc-05H","Ames17-EN-1557",3879955,3875714,"17SJMY:1557",1453,"NO. 1068 INBRED","PI 303932",2017,3,1557,6,81,5,2,"0","0","Yes","Ames17-GT-1400","G02","Ames17-CT-05H_Ames17-EN-1557_NO. 1068 INBRED_92.lcd",0.35598952,16.60289262,5.908949958,0.738554157,51.46573635,5.906127145,22.8678321,58.11041765,80.97824975
"Ames17-Toc-05H","Ames17-EN-1564",3879962,3879072,"17SJMY:1564",838,"Va102","PI 587151",2017,3,1564,7,81,5,2,"0","0","Yes","Ames17-GT-0982","E07","Ames17-CT-05H_Ames17-EN-1564_Va102_70.lcd",0.478311925,13.6157477,7.489786015,0.136433498,15.0107585,0.849899797,21.58384564,15.9970918,37.58093744
"Ames17-Toc-12H","Ames17-EN-1637",3880034,3879144,"17SJMY:1637",1067,"58613 B73 (Meth) Bc5S4","PI 648427",2017,3,1637,8,81,5,3,"0","0","Yes","Ames17-GT-0430","E02","Ames17-CT-12H_Ames17-EN-1637_58613 B73 (Meth) Bc5S4_65.lcd",1.011341497,26.67178139,7.359055776,2.087061169,34.27910607,3.435278465,35.04217867,39.8014457,74.84362437
"Ames17-Toc-12H","Ames17-EN-1644",3880041,3879151,"17SJMY:1644",1169,"NC276","Ames 28418",2017,3,1644,9,81,5,3,"0","0","Yes","Ames17-GT-0722","D10","Ames17-CT-12H_Ames17-EN-1644_NC276_59.lcd",0.514072747,13.64658476,11.17303628,0.714350515,9.648722861,4.395838245,25.33369379,14.75891162,40.09260541
"Ames17-Toc-13H","Ames17-EN-1723",3880118,3879228,"17SJMY:1723",1222,"Pa759","PI 560074",2017,3,1723,11,82,5,4,"0","0","Yes","Ames17-GT-1317","D12","Ames17-CT-13H_Ames17-EN-1723_Pa759_61.lcd",0.351514625,12.7925757,12.16272886,0.544620643,28.57619686,12.63772016,25.30681919,41.75853767,67.06535686
"Ames17-Toc-04H","Ames17-EN-1798",3880192,3879302,"17SJMY:1798",1061,"A663","PI 607523",2017,3,1798,12,82,5,4,"0","0","Yes","Ames17-GT-1085","F07","Ames17-CT-04H_A663_Ames17-EN-1798_69.lcd",0.927288525,8.473185242,3.538694174,0.765988469,36.57573591,0.533384286,12.93916794,37.87510866,50.8142766
"Ames17-Toc-19H","Ames17-EN-1803",3880296,3879321,"17SJMY:1803",1042,"N508","PI 594057",2017,3,1803,13,82,5,4,"0","0","Yes","Ames17-GT-0839","C06","Ames17-CT-19H_Ames17-EN-1803_N508_42.lcd",0.308295827,9.323294616,6.081058693,1.077394458,38.51480459,2.67300855,15.71264914,42.2652076,57.97785673
"Ames17-Toc-16H","Ames17-EN-1878",3880571,3879396,"17SJMY:1878",1589,"H23w","Ames 26777",2017,3,1878,14,82,5,5,"0","0","Yes","Ames17-GT-0340","E02","Ames17-CT-16H_Ames17-EN-1878_H23w_65.lcd",0.553869394,14.20787419,8.563064604,0.252030588,33.40945575,3.665958997,23.32480818,37.32744533,60.65225351
"Ames17-Toc-11H","Ames17-EN-1883",3880705,3880306,"17SJMY:1883",661,"R177","NSL 30894",2017,3,1883,15,82,5,5,"0","0","Yes","Ames17-GT-1174","C08","Ames17-CT-11H_Ames17-EN-1883_R177_44.lcd",0.610816761,14.06544912,8.672146617,1.910205177,69.64650278,0.561427261,23.3484125,72.11813522,95.46654772
"Ames17-Toc-15H","Ames17-EN-1958",3880779,3880380,"17SJMY:1958",922,"B57","PI 550472",2017,3,1958,16,82,5,5,"0","0","Yes","Ames17-GT-0556","F01","Ames17-CT-15H_Ames17-EN-1958_B57_77.lcd",0.508539051,19.25608737,7.013237777,1.624644819,80.88642984,11.23170764,26.7778642,93.7427823,120.5206465
"Ames17-Toc-15H","Ames17-EN-1963",3880784,3880385,"17SJMY:1963",875,"MS223","Ames 24748",2017,3,1963,17,82,5,6,"0","0","Yes","Ames17-GT-0427","D05","Ames17-CT-15H_Ames17-EN-1963_MS223_54.lcd",1.473210585,26.89159014,13.85864677,0.498398184,43.4700625,12.53007849,42.2234475,56.49853918,98.72198668
"Ames17-Toc-17H","Ames17-EN-2038",3881055,3880856,"17SJMY:2038",660,"R103","NSL 30879",2017,3,2038,18,82,5,6,"0","0","Yes","Ames17-GT-0647","C09","Ames17-CT-17H_Ames17-EN-2038_R103_45.lcd",0.774081036,17.14899596,8.093953636,0.55404001,28.2969015,0.411375077,26.01703064,29.26231658,55.27934722
"Ames17-Toc-17H","Ames17-EN-2043",3881060,3880861,"17SJMY:2043",1101,"B69","PI 550456",2017,3,2043,19,82,5,6,"0","0","Yes","Ames17-GT-0349","D09","Ames17-CT-17H_Ames17-EN-2043_B69_58.lcd",0.560148301,16.0917082,9.377513363,0.268177343,23.98246667,9.680672598,26.02936987,33.93131661,59.96068647
"Ames17-Toc-02H","Ames17-EN-1398",3879800,3875682,"17SJMY:1398",671,"A619Ht3","Ames 25221",2017,3,1398,2,82,5,1,"0","0","Yes","Ames17-GT-0803","E09","Ames17-02H_Ames17-EN-1398_A619Ht3_72.lcd",2.379939352,33.76521961,12.39535471,3.708872663,59.93644834,9.93193848,48.54051367,73.57725949,122.1177732
"Ames17-Toc-02H","Ames17-EN-1403",3879805,3875687,"17SJMY:1403",266,"442A-431-68(D)","PI 358528",2017,3,1403,3,82,5,1,"sweet corn","0","Yes","Ames17-GT-1440","H06","Ames17-02H_Ames17-EN-1403_442A-431-68(D)_109.lcd",0.63812125,24.92261998,11.60038643,1.11432847,45.63149997,5.332801915,37.16112766,52.07863035,89.23975801
"Ames17_Toc-01H","Ames17-EN-1478",3879876,3876094,"17SJMY:1478",854,"J8606","PI 601725",2017,3,1478,4,82,5,1,"0","0","Yes","Ames17-GT-1109","D12","Ames17-01H_Ames17-EN-1478_J8606_61.lcd",0.498613015,7.54173505,8.788739442,3.513869799,40.00536103,10.99342384,16.82908751,54.51265467,71.34174218
"Ames17_Toc-01H","Ames17-EN-1483",3879881,3875705,"17SJMY:1483",957,"B73Htrhm","Ames 27065",2017,3,1483,5,82,5,2,"0","0","Yes","Ames17-GT-1607","A11","Ames17-01H_Ames17-EN-1483_B73Htrhm_20.lcd",1.376354202,37.7983953,10.96843254,4.357582483,43.65754182,5.149723438,50.14318205,53.16484774,103.3080298
"Ames17-Toc-05H","Ames17-EN-1558",3879956,3879066,"17SJMY:1558",1348,"B-17 INBR.FR.SUPERGOLD","PI 340850",2017,3,1558,6,82,5,2,"popcorn","0","Yes","Ames17-GT-1879","F04","Ames17-CT-05H_Ames17-EN-1558_B-17 INBR.FR.SUPERGOLD_80.lcd",0.349942197,7.760365748,6.255609617,0.572324169,27.59721446,0.678917067,14.36591756,28.8484557,43.21437326
"Ames17-Toc-05H","Ames17-EN-1563",3879961,3879071,"17SJMY:1563",1638,"N801w","PI 592741",2017,3,1563,7,82,5,2,"0","0","Yes","Ames17-GT-1128","F05","Ames17-CT-05H_Ames17-EN-1563_N801w_81.lcd",2.735014878,38.22382105,23.53773719,1.634024503,38.12230629,31.0077618,64.49657312,70.7640926,135.2606657
"Ames17-Toc-12H","Ames17-EN-1638",3880035,3879145,"17SJMY:1638",1068,"58614 B73 (Meth) Bc5S4","PI 648428",2017,3,1638,8,82,5,3,"0","0","Yes","Ames17-GT-0608","C07","Ames17-CT-12H_Ames17-EN-1638_58614 B73 (Meth) Bc5S4_43.lcd",1.42072252,32.56997595,10.67136959,5.100638566,33.29396843,3.364961051,44.66206806,41.75956804,86.42163611
"Ames17-Toc-12H","Ames17-EN-1643",3880040,3879150,"17SJMY:1643",1579,"NC278A","Ames 28420",2017,3,1643,9,82,5,3,"0","0","Yes","Ames17-GT-0392","D04","Ames17-CT-12H_Ames17-EN-1643_NC278A_53.lcd",0.757791161,25.8305013,10.43168079,1.011765898,31.90461344,0.961324701,37.01997325,33.87770404,70.89767729
"Ames17-Toc-13H","Ames17-EN-1722",3880117,3879227,"17SJMY:1722",1008,"H125","PI 583847",2017,3,1722,11,83,5,4,"0","0","Yes","Ames17-GT-1707","E04","Ames17-CT-13H_Ames17-EN-1722_H125_67.lcd",0.623860523,23.35194954,11.50084578,4.220705328,48.46644199,8.071057548,35.47665584,60.75820487,96.2348607
"Ames17-Toc-04H","Ames17-EN-1799",3880193,3879303,"17SJMY:1799",1030,"B55","PI 608764",2017,3,1799,12,83,5,4,"0","0","Yes","Ames17-GT-1594","B04","Ames17-CT-04H_B55_Ames17-EN-1799_12.lcd",0.552316803,15.8227078,6.083419276,0.602873253,27.24751423,5.398994481,22.45844388,33.24938196,55.70782584
"Ames17-Toc-16H","Ames17-EN-1879",3880572,3879397,"17SJMY:1879",1083,"H27w","Ames 26779",2017,3,1879,14,83,5,5,"0","0","Yes","Ames17-GT-0969","C08","Ames17-CT-16H_Ames17-EN-1879_H27w_44.lcd",1.138187076,26.462732,10.64937037,0.082645276,4.730696487,6.281409949,38.25028944,11.09475171,49.34504115
"Ames17-Toc-11H","Ames17-EN-1882",3880704,3880305,"17SJMY:1882",1520,"90","NSL 30903",2017,3,1882,15,83,5,5,"0","0","Yes","Ames17-GT-1681","D02","Ames17-CT-11H_Ames17-EN-1882_90_51.lcd",0.497337058,5.340695781,6.275784401,0.499759534,23.66431864,1.106957296,12.11381724,25.27103547,37.38485271
"Ames17-Toc-15H","Ames17-EN-1959",3880780,3880381,"17SJMY:1959",1435,"T226","PI 550521",2017,3,1959,16,83,5,5,"0","0","Yes","Ames17-GT-0238","D03","Ames17-CT-15H_Ames17-EN-1959_T226_52.lcd",3.131687814,44.55433338,8.276730995,0.691917731,36.97649651,1.076930966,55.96275219,38.74534521,94.7080974
"Ames17-Toc-15H","Ames17-EN-1962",3880783,3880384,"17SJMY:1962",751,"MS224","Ames 24749",2017,3,1962,17,83,5,6,"0","0","Yes","Ames17-GT-0584","E12","Ames17-CT-15H_Ames17-EN-1962_MS224_75.lcd",0.349880176,7.452658416,8.144314557,1.427042331,47.20808958,6.636558404,15.94685315,55.27169031,71.21854346
"Ames17-Toc-17H","Ames17-EN-2039",3881056,3880857,"17SJMY:2039",1325,"R904A","NSL 30906",2017,3,2039,18,83,5,6,"0","0","Yes","Ames17-GT-0167","D06","Ames17-CT-17H_Ames17-EN-2039_R904A_55.lcd",0.464358883,16.73547556,16.79271992,3.536891072,51.00286069,10.08159041,33.99255436,64.62134217,98.61389653
"Ames17-Toc-17H","Ames17-EN-2042",3881059,3880860,"17SJMY:2042",1134,"B45","PI 550468",2017,3,2042,19,83,5,6,"0","0","Yes","Ames17-GT-0208","C03","Ames17-CT-17H_Ames17-EN-2042_B45_39.lcd",0.359349431,13.81953866,21.52406243,0.788001937,35.53397598,11.78618543,35.70295052,48.10816334,83.81111386
"Ames17-Toc-02H","Ames17-EN-1399",3879801,3875683,"17SJMY:1399",783,"WXL289","Ames 26753",2017,3,1399,2,83,5,1,"0","0","Yes","Ames17-GT-0913","G03","Ames17-02H_Ames17-EN-1399_WXL289_93.lcd",0.355139415,14.59906838,9.572291671,0.419734772,20.45477545,7.259067556,24.52649947,28.13357778,52.66007725
"Ames17-Toc-02H","Ames17-EN-1402",3879804,3875686,"17SJMY:1402",267,"YING-64","PI 391666",2017,3,1402,3,83,5,1,"0","0","Yes","Ames17-GT-0796","G06","Ames17-02H_Ames17-EN-1402_YING-64_96.lcd",1.839976651,43.45233028,7.754582073,1.52965523,49.75539626,2.124609025,53.04688901,53.40966051,106.4565495
"Ames17_Toc-01H","Ames17-EN-1479",3879877,3876095,"17SJMY:1479",546,"4N506","PI 601745",2017,3,1479,4,83,5,1,"0","0","Yes","Ames17-GT-0907","C01","Ames17-01H_Ames17-EN-1479_4N506_37.lcd",1.093730392,38.12510838,12.15240333,0.579453787,33.4915721,7.110542603,51.3712421,41.18156849,92.5528106
"Ames17_Toc-01H","Ames17-EN-1482",3879880,3876097,"17SJMY:1482",1597,"H91","Ames 27114",2017,3,1482,5,83,5,2,"0","0","Yes","Ames17-GT-1075","C10","Ames17-01H_Ames17-EN-1482_H91_46.lcd",0.532679928,16.76181071,2.890675467,0.753376909,41.17876316,12.19300656,20.1851661,54.12514663,74.31031273
"Ames17-Toc-06H","Ames17-EN-1559",3879957,3879067,"17SJMY:1559",781,"R-18 INBR.FR.SUPERGOLD","PI 340856",2017,3,1559,6,83,5,2,"popcorn","0","Yes","Ames17-GT-0931","A04","Ames17-CT-06H_R-18 INBR.FR.SUPERGOLD_Ames17-EN-1559_13.lcd",0.357914057,6.625109809,6.07732237,2.608410441,42.97216312,2.605753841,13.06034624,48.18632741,61.24667364
